date,tempC,tempF

2025-04-02T21:54:55+07:00,32.29999924,90.13999939

2025-04-02T21:54:55+07:00,32.29999924,90.13999939

2025-04-02T21:55:05+07:00,32.29999924,90.13999939

2025-04-02T21:55:15+07:00,32.29999924,90.13999939

